,customerid,balance,numofproducts,hascrcard,tenure,isactivemember,exited,surname,creditscore,geography,gender,age,estimatedsalary,estimatedsalary_group,age_group,saving,saving_group,creditscore_group,numofproducts_scale,creditscore_scale,age_scale,gender_scale,geography_germany,geography_spain,age_group_21-23,age_group_24-32,age_group_33-44,age_group_45-60,age_group_above 60,numofproducts_2,numofproducts_3,numofproducts_4,saving_group_below 50k,saving_group_50k-100k,saving_group_100k - 150k,saving_group_150k - 200k,saving_group_above 200k,creditscore_group_650-700,creditscore_group_above 700,stay_proba,exit_proba,predicted
1913,15769051,0.0,1,1,7,1,0,Shaw,503,spain,male,25,192841.13,150k - 200k,24-32,0,no saving,below 650,0.0,0.30599999999999994,0.09459459459459457,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8451155074203542,0.1548844925796458,0.0
1914,15812198,100900.5,1,0,1,0,1,Chen,543,germany,male,48,33310.72,20k-50k,45-60,1,100k - 150k,below 650,0.0,0.386,0.40540540540540543,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.06944232366950565,0.9305576763304944,1.0
1915,15699772,129248.11,2,0,3,0,1,Barclay,428,germany,female,40,72876.43,50k - 100k,33-44,1,100k - 150k,below 650,0.3333333333333333,0.15599999999999992,0.2972972972972973,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.5113760335752457,0.4886239664247542,0.0
1916,15744105,109118.05,2,1,3,1,0,Kodilinyechukwu,768,france,female,28,50911.41,50k - 100k,24-32,1,100k - 150k,above 700,0.3333333333333333,0.836,0.13513513513513514,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.9374245936091409,0.06257540639085914,0.0
1917,15739858,0.0,1,1,7,1,1,Otitodilichukwu,618,france,male,56,142400.27,100k - 150k,45-60,0,no saving,below 650,0.0,0.5359999999999999,0.5135135135135136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3167726717183398,0.6832273282816602,1.0
1918,15723720,0.0,2,1,7,1,0,McKenzie,591,france,female,31,48778.46,20k-50k,24-32,0,no saving,below 650,0.3333333333333333,0.4819999999999999,0.1756756756756757,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9347103543878429,0.06528964561215714,0.0
1919,15638355,126397.66,1,0,5,0,1,Woods,658,france,female,35,156361.58,150k - 200k,33-44,1,100k - 150k,650-700,0.0,0.616,0.22972972972972977,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.4116435595077691,0.5883564404922309,0.0
1920,15805637,108546.16,3,0,9,0,1,Hsing,625,france,male,36,133807.77,100k - 150k,33-44,1,100k - 150k,below 650,0.6666666666666667,0.5499999999999999,0.24324324324324326,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0800218636053307,0.9199781363946693,1.0
1921,15629575,148061.89,1,0,2,0,1,Wheare,717,france,male,36,179128.69,150k - 200k,33-44,1,100k - 150k,above 700,0.0,0.7339999999999999,0.24324324324324326,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.5286986717804897,0.4713013282195103,0.0
1922,15586243,122277.87,1,1,8,1,0,Yobachi,667,france,male,44,91810.71,50k - 100k,33-44,1,100k - 150k,650-700,0.0,0.634,0.35135135135135137,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.7593681285293657,0.24063187147063428,0.0
1923,15757931,0.0,2,0,3,0,0,Fang,804,france,male,24,173195.33,150k - 200k,24-32,0,no saving,above 700,0.3333333333333333,0.908,0.08108108108108109,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9197967889686471,0.08020321103135288,0.0
1924,15716023,0.0,2,1,1,1,0,Pearson,693,france,male,31,182270.88,150k - 200k,24-32,0,no saving,650-700,0.3333333333333333,0.686,0.1756756756756757,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.967530140185751,0.03246985981424898,0.0
1925,15647782,152899.24,2,0,8,0,0,Brown,729,germany,male,36,177130.33,150k - 200k,33-44,1,150k - 200k,above 700,0.3333333333333333,0.7579999999999999,0.24324324324324326,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.6349366590943735,0.36506334090562653,0.0
1926,15716609,134388.11,1,0,3,0,1,L?,484,germany,male,54,49954.79,20k-50k,45-60,1,100k - 150k,below 650,0.0,0.2679999999999999,0.48648648648648657,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.07666644008025503,0.923333559919745,1.0
1927,15623791,109740.62,1,0,3,0,0,Padovesi,632,spain,female,40,141896.74,100k - 150k,33-44,1,100k - 150k,below 650,0.0,0.564,0.2972972972972973,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.332624374230879,0.667375625769121,1.0
1928,15627262,92366.72,2,0,6,0,0,Soto,536,germany,male,23,120661.71,100k - 150k,21-23,1,50k-100k,below 650,0.3333333333333333,0.372,0.0675675675675676,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.7974351962325582,0.20256480376744176,0.0
1929,15652693,129109.02,1,0,4,0,1,Greco,573,france,female,26,149814.68,100k - 150k,24-32,1,100k - 150k,below 650,0.0,0.44600000000000006,0.10810810810810811,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5634708473787216,0.4365291526212784,0.0
1930,15586993,0.0,2,1,5,1,0,Giordano,655,spain,female,56,41782.7,20k-50k,45-60,0,no saving,650-700,0.3333333333333333,0.61,0.5135135135135136,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.5668489193437031,0.4331510806562969,0.0
1931,15815560,105102.5,1,1,7,1,0,Bogle,666,germany,male,74,46172.47,20k-50k,above 60,1,100k - 150k,650-700,0.0,0.632,0.7567567567567568,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.3789037600997902,0.6210962399002098,0.0
1932,15584930,111375.32,2,0,5,0,0,Grimmett,726,germany,male,30,2704.09,1k-20k,24-32,1,100k - 150k,above 700,0.3333333333333333,0.7519999999999999,0.16216216216216217,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.825679539240569,0.17432046075943095,0.0
1933,15799031,0.0,2,0,3,0,0,Ayers,523,france,male,39,6726.53,1k-20k,33-44,0,no saving,below 650,0.3333333333333333,0.346,0.2837837837837838,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8091550945492234,0.19084490545077654,0.0
1934,15810457,150412.14,2,0,9,0,0,Miller,728,germany,female,33,170764.08,150k - 200k,33-44,1,150k - 200k,above 700,0.3333333333333333,0.7559999999999999,0.2027027027027027,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.5503640841373267,0.44963591586267326,0.0
1935,15697879,156660.72,2,0,3,0,0,Webb,701,france,male,30,45742.42,20k-50k,24-32,1,150k - 200k,above 700,0.3333333333333333,0.7020000000000001,0.16216216216216217,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.9169383811353227,0.08306161886467728,0.0
1936,15594902,90957.81,1,1,3,1,0,Lombardi,518,france,male,38,162304.59,150k - 200k,33-44,1,50k-100k,below 650,0.0,0.33599999999999997,0.27027027027027034,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.7694726822974962,0.2305273177025038,0.0
1937,15799710,104960.46,1,1,7,1,0,Wei,739,france,male,37,80883.82,50k - 100k,33-44,1,100k - 150k,above 700,0.0,0.7779999999999999,0.25675675675675674,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.7285571039543933,0.2714428960456067,0.0
1938,15659651,117052.82,1,0,7,0,1,Ross,531,germany,female,31,118508.09,100k - 150k,24-32,1,100k - 150k,below 650,0.0,0.362,0.1756756756756757,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3539520847178491,0.6460479152821509,1.0
1939,15645956,88915.85,1,0,3,0,0,Jideofor,452,spain,male,44,69697.74,50k - 100k,33-44,1,50k-100k,below 650,0.0,0.20399999999999996,0.35135135135135137,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5328747644222491,0.46712523557775093,0.0
1940,15651713,148071.39,1,0,6,0,0,King,684,france,male,45,183575.01,150k - 200k,45-60,1,100k - 150k,650-700,0.0,0.668,0.36486486486486486,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.17216466875629288,0.8278353312437071,1.0
1941,15737265,152182.83,1,0,6,0,0,Nwokeocha,728,germany,male,39,161203.6,150k - 200k,33-44,1,150k - 200k,above 700,0.0,0.7559999999999999,0.2837837837837838,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.28729482780389537,0.7127051721961046,1.0
1942,15687310,0.0,2,0,9,0,0,Humphries,783,spain,male,39,143752.77,100k - 150k,33-44,0,no saving,above 700,0.3333333333333333,0.866,0.2837837837837838,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8138771594258165,0.18612284057418343,0.0
1943,15607347,130056.23,1,0,5,0,1,Olisaemeka,734,france,male,22,121894.31,100k - 150k,21-23,1,100k - 150k,above 700,0.0,0.7679999999999999,0.05405405405405406,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.684744783559869,0.315255216440131,0.0
1944,15698321,95039.73,2,1,3,1,0,Yobanna,648,germany,male,34,147055.87,100k - 150k,33-44,1,50k-100k,below 650,0.3333333333333333,0.596,0.21621621621621623,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.8508314457087748,0.1491685542912252,0.0
1945,15657812,0.0,2,1,1,1,0,Ch'iu,688,france,male,52,172033.57,150k - 200k,45-60,0,no saving,650-700,0.3333333333333333,0.676,0.4594594594594595,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.7109064845665274,0.2890935154334726,0.0
1946,15569187,0.0,2,0,9,0,0,Fleming,680,spain,male,35,143774.06,100k - 150k,33-44,0,no saving,650-700,0.3333333333333333,0.66,0.22972972972972977,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.8251411898206118,0.1748588101793882,0.0
1947,15681562,112773.73,2,1,2,1,0,Trevisan,516,france,female,43,139366.58,100k - 150k,33-44,1,100k - 150k,below 650,0.3333333333333333,0.33199999999999996,0.3378378378378379,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.8569288753383654,0.14307112466163463,0.0
1948,15615456,123806.28,1,0,10,0,1,Aleksandrova,680,france,female,37,81776.84,50k - 100k,33-44,1,100k - 150k,650-700,0.0,0.66,0.25675675675675674,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.4116435595077691,0.5883564404922309,0.0
1949,15589793,144453.75,1,0,8,0,1,Onwuamaeze,604,france,male,53,190998.96,150k - 200k,45-60,1,100k - 150k,below 650,0.0,0.5079999999999999,0.47297297297297297,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.16541137361547398,0.834588626384526,1.0
1950,15781884,94667.29,2,1,9,1,0,Knox,624,germany,male,27,4470.52,1k-20k,24-32,1,50k-100k,below 650,0.3333333333333333,0.5479999999999999,0.12162162162162166,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9296648994314312,0.07033510056856879,0.0
1951,15675190,0.0,2,1,10,1,0,Chia,623,france,male,21,135851.3,100k - 150k,21-23,0,no saving,below 650,0.3333333333333333,0.5459999999999999,0.040540540540540515,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9600076982231971,0.03999230177680294,0.0
1952,15600734,174397.21,2,1,5,1,0,Townsend,624,spain,male,51,172372.63,150k - 200k,45-60,1,150k - 200k,below 650,0.3333333333333333,0.5479999999999999,0.445945945945946,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.6549835026655082,0.34501649733449186,0.0
1953,15779176,108888.24,3,1,3,1,1,Dike,565,germany,female,58,135875.51,100k - 150k,45-60,1,100k - 150k,below 650,0.6666666666666667,0.43000000000000005,0.5405405405405406,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.009716280890124551,0.9902837191098754,1.0
1954,15605286,118803.35,2,1,4,1,1,Moyes,565,france,male,55,128124.7,100k - 150k,45-60,1,100k - 150k,below 650,0.3333333333333333,0.43000000000000005,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.6757649962357017,0.32423500376429826,0.0
1955,15674922,171137.62,1,1,6,1,1,Beavers,710,france,male,54,167023.95,150k - 200k,45-60,1,150k - 200k,above 700,0.0,0.7199999999999999,0.48648648648648657,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.3376617548633144,0.6623382451366856,1.0
1956,15737506,0.0,1,0,6,0,0,Tretiakova,645,france,male,42,149807.01,100k - 150k,33-44,0,no saving,below 650,0.0,0.59,0.3243243243243243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48113939169115605,0.518860608308844,0.0
1957,15780514,136678.52,1,0,8,0,0,Fuller,707,france,male,33,54290.62,50k - 100k,33-44,1,100k - 150k,above 700,0.0,0.7139999999999999,0.2027027027027027,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.5286986717804897,0.4713013282195103,0.0
1958,15623647,135515.76,1,0,1,0,0,Dellucci,655,spain,female,36,86013.96,50k - 100k,33-44,1,100k - 150k,650-700,0.0,0.61,0.24324324324324326,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.37867217855991975,0.6213278214400803,0.0
1959,15668472,177799.83,2,0,5,0,0,Ritchie,705,spain,female,24,79886.06,50k - 100k,24-32,1,150k - 200k,above 700,0.3333333333333333,0.7099999999999999,0.08108108108108109,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.8640217859749356,0.13597821402506438,0.0
1960,15692416,143542.36,3,0,8,0,1,Aikenhead,358,spain,female,52,141959.11,100k - 150k,45-60,1,100k - 150k,below 650,0.6666666666666667,0.015999999999999903,0.4594594594594595,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.008259471682131925,0.9917405283178681,1.0
1961,15771139,147487.23,2,0,8,0,0,Douglas,578,germany,male,34,66680.77,50k - 100k,33-44,1,100k - 150k,below 650,0.3333333333333333,0.45599999999999985,0.21621621621621623,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.6480626816463931,0.35193731835360686,0.0
1962,15738318,97764.41,1,0,5,0,1,Kung,800,france,female,40,98640.15,50k - 100k,33-44,1,50k-100k,above 700,0.0,0.9,0.2972972972972973,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.4713132462325925,0.5286867537674075,0.0
1963,15772243,0.0,1,0,9,0,1,MacDonald,612,france,female,33,142797.5,100k - 150k,33-44,0,no saving,below 650,0.0,0.5239999999999999,0.2027027027027027,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3579381905566943,0.6420618094433057,1.0
1964,15638463,139480.18,1,1,8,1,0,Okwudilichukwu,681,germany,female,48,163581.67,150k - 200k,45-60,1,100k - 150k,650-700,0.0,0.662,0.40540540540540543,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.12228357064826356,0.8777164293517364,1.0
1965,15598088,0.0,2,1,5,1,0,Ni,559,spain,male,25,163221.22,150k - 200k,24-32,0,no saving,below 650,0.3333333333333333,0.41800000000000004,0.09459459459459457,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9597262023901783,0.040273797609821714,0.0
1966,15693468,140553.46,1,0,9,0,0,Simmons,488,spain,female,39,12440.44,1k-20k,33-44,1,100k - 150k,below 650,0.0,0.2759999999999999,0.2837837837837838,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.35045293442343284,0.6495470655765672,1.0
1967,15671930,0.0,2,1,5,1,0,H?,717,france,female,36,145551.6,100k - 150k,33-44,0,no saving,above 700,0.3333333333333333,0.7339999999999999,0.24324324324324326,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8644562583561692,0.13554374164383073,0.0
1968,15762268,141162.08,1,0,10,0,0,Hancock,666,france,female,41,50908.48,50k - 100k,33-44,1,100k - 150k,650-700,0.0,0.632,0.3108108108108108,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.40261598678331423,0.5973840132166858,0.0
1969,15780954,65848.36,2,0,4,0,0,Cran,582,spain,male,26,30149.21,20k-50k,24-32,1,50k-100k,below 650,0.3333333333333333,0.46399999999999986,0.10810810810810811,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9210125623623648,0.07898743763763522,0.0
1970,15700174,83319.28,1,0,0,0,0,McKay,733,spain,female,30,57769.2,50k - 100k,24-32,1,50k-100k,above 700,0.0,0.7659999999999999,0.16216216216216217,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6399151574691244,0.36008484253087564,0.0
1971,15635728,0.0,2,0,4,0,0,P'an,693,france,male,41,156381.47,150k - 200k,33-44,0,no saving,650-700,0.3333333333333333,0.686,0.3108108108108108,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.8360157679232945,0.16398423207670548,0.0
1972,15679283,129731.64,2,0,4,0,0,Parkhill,694,france,female,33,178123.86,150k - 200k,33-44,1,100k - 150k,650-700,0.3333333333333333,0.6880000000000001,0.2027027027027027,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.7447528677408255,0.25524713225917456,0.0
1973,15591386,0.0,2,0,5,0,0,Golubova,622,france,female,35,51112.8,50k - 100k,33-44,0,no saving,below 650,0.3333333333333333,0.5439999999999999,0.22972972972972977,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7125776956717815,0.2874223043282184,0.0
1974,15694192,0.0,2,0,6,0,0,Nwankwo,598,spain,female,38,173783.38,150k - 200k,33-44,0,no saving,below 650,0.3333333333333333,0.4959999999999999,0.27027027027027034,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6818409140253968,0.3181590859746032,0.0
1975,15585901,0.0,3,0,1,0,1,Johnson,717,spain,male,35,174770.14,150k - 200k,33-44,0,no saving,above 700,0.6666666666666667,0.7339999999999999,0.22972972972972977,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0777577965581645,0.9222422034418355,1.0
1976,15792329,107106.33,2,0,5,0,0,Mao,494,germany,male,37,172063.09,150k - 200k,33-44,1,100k - 150k,below 650,0.3333333333333333,0.2879999999999999,0.25675675675675674,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.6415262168363414,0.3584737831636586,0.0
1977,15635597,0.0,2,1,8,1,0,Echezonachukwu,644,france,male,33,155294.17,150k - 200k,33-44,0,no saving,below 650,0.3333333333333333,0.588,0.2027027027027027,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9176945349895363,0.08230546501046362,0.0
1978,15775880,0.0,2,1,9,1,0,McElyea,554,france,female,30,40320.3,20k-50k,24-32,0,no saving,below 650,0.3333333333333333,0.40800000000000003,0.16216216216216217,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.941767090860999,0.05823290913900102,0.0
1979,15630913,105303.73,1,1,1,1,0,Rosas,476,spain,female,69,134260.34,100k - 150k,above 60,1,100k - 150k,below 650,0.0,0.252,0.6891891891891893,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.3856531607761786,0.6143468392238214,0.0
1980,15756680,165798.1,1,0,6,0,0,Phillips,667,france,male,28,147090.9,100k - 150k,24-32,1,150k - 200k,650-700,0.0,0.634,0.13513513513513514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7401473158655425,0.25985268413445756,0.0
1981,15587913,0.0,2,0,4,0,0,Palerma,748,spain,female,40,132368.47,100k - 150k,33-44,0,no saving,above 700,0.3333333333333333,0.7959999999999999,0.2972972972972973,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7158708769609236,0.28412912303907645,0.0
1982,15737605,126495.57,2,1,1,1,0,Morris,531,spain,female,45,164741.5,150k - 200k,45-60,1,100k - 150k,below 650,0.3333333333333333,0.362,0.36486486486486486,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.525874953811746,0.474125046188254,0.0
1983,15627876,116393.59,1,0,9,0,1,Pavlova,719,spain,female,47,63051.32,50k - 100k,45-60,1,100k - 150k,above 700,0.0,0.7379999999999999,0.39189189189189194,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.10398595081931794,0.8960140491806821,1.0
1984,15772601,81733.74,2,0,2,0,0,Lu,845,germany,female,41,199761.29,150k - 200k,33-44,1,50k-100k,above 700,0.3333333333333333,0.9899999999999999,0.3108108108108108,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.5660069692415068,0.4339930307584931,0.0
1985,15758606,0.0,1,1,4,1,1,Yamamoto,738,france,male,54,55725.04,50k - 100k,45-60,0,no saving,above 700,0.0,0.7759999999999999,0.48648648648648657,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.33803159007747774,0.6619684099225223,1.0
1986,15657107,106171.68,1,0,8,0,1,Angelo,563,spain,female,46,163145.5,150k - 200k,45-60,1,100k - 150k,below 650,0.0,0.42600000000000005,0.37837837837837845,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.09076305824285835,0.9092369417571416,1.0
1987,15622454,96020.86,1,1,0,1,0,Zaitsev,695,spain,male,28,57992.49,50k - 100k,24-32,1,50k-100k,650-700,0.0,0.6900000000000001,0.13513513513513514,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.882788646188872,0.11721135381112804,0.0
1988,15775803,0.0,2,1,1,1,0,Cawker,841,spain,male,41,193093.77,150k - 200k,33-44,0,no saving,above 700,0.3333333333333333,0.9819999999999999,0.3108108108108108,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.9130409406792469,0.08695905932075312,0.0
1989,15570859,181671.16,2,1,2,1,0,Froggatt,626,germany,male,36,57531.14,50k - 100k,33-44,1,150k - 200k,below 650,0.3333333333333333,0.5519999999999999,0.24324324324324326,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.8244395684800762,0.17556043151992384,0.0
1990,15748381,185709.28,2,1,6,1,0,Gorbunov,613,france,female,29,77242.19,50k - 100k,24-32,1,150k - 200k,below 650,0.3333333333333333,0.5259999999999999,0.14864864864864863,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9365141880447888,0.06348581195521123,0.0
1991,15787189,134250.17,3,0,8,0,1,Tai,824,germany,male,60,153046.16,150k - 200k,45-60,1,100k - 150k,above 700,0.6666666666666667,0.9480000000000001,0.5675675675675675,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.0064163814399851304,0.9935836185600149,1.0
1992,15666055,0.0,1,0,7,0,1,Rowe,705,france,female,49,63405.2,50k - 100k,45-60,0,no saving,above 700,0.0,0.7099999999999999,0.4189189189189189,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.10998508276537988,0.8900149172346201,1.0
1993,15617648,95671.75,2,1,5,1,0,Mikkelsen,584,france,female,44,106564.88,100k - 150k,33-44,1,50k-100k,below 650,0.3333333333333333,0.46799999999999986,0.35135135135135137,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.8883893741697508,0.11161062583024912,0.0
1994,15755678,0.0,2,0,2,0,1,Kovalyov,534,france,male,62,42763.12,20k-50k,above 60,0,no saving,below 650,0.3333333333333333,0.368,0.5945945945945947,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6718617919771983,0.32813820802280175,0.0
1995,15624781,142151.75,2,1,1,1,0,Mbanefo,672,france,female,34,168753.34,150k - 200k,33-44,1,100k - 150k,650-700,0.3333333333333333,0.644,0.21621621621621623,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.8789735862895014,0.12102641371049865,0.0
1996,15779497,127823.93,1,1,5,1,0,Ts'ai,603,france,male,43,19483.35,1k-20k,33-44,1,100k - 150k,below 650,0.0,0.5059999999999999,0.3378378378378379,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7206936981902001,0.2793063018097999,0.0
1997,15567399,144164.29,1,1,3,1,0,Enderby,633,germany,male,43,158646.46,150k - 200k,33-44,1,100k - 150k,below 650,0.0,0.566,0.3378378378378379,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.49988741821461535,0.5001125817853846,0.0
1998,15613656,63492.94,1,1,1,1,0,Lombardi,842,france,male,58,83172.19,50k - 100k,45-60,1,50k-100k,above 700,0.0,0.9839999999999999,0.5405405405405406,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.4036244478318438,0.5963755521681562,0.0
1999,15734311,0.0,2,1,3,1,0,Hamilton,661,france,female,27,76889.79,50k - 100k,24-32,0,no saving,650-700,0.3333333333333333,0.622,0.12162162162162166,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9425769238288505,0.05742307617114951,0.0
2000,15657214,0.0,2,1,2,1,0,Hsia,601,france,male,74,51554.58,50k - 100k,above 60,0,no saving,below 650,0.3333333333333333,0.5019999999999999,0.7567567567567568,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.8150508078546981,0.1849491921453019,0.0
2001,15799350,106134.46,1,1,0,1,0,Mao,632,france,male,41,105570.39,100k - 150k,33-44,1,100k - 150k,below 650,0.0,0.564,0.3108108108108108,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6896666089208578,0.3103333910791422,0.0
2002,15729970,127269.75,1,1,8,1,0,Ugochukwu,684,germany,male,29,79495.01,50k - 100k,24-32,1,100k - 150k,650-700,0.0,0.668,0.14864864864864863,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.740232004610637,0.25976799538936296,0.0
2003,15725835,124493.03,2,1,3,1,1,West,785,germany,female,32,52583.79,50k - 100k,24-32,1,100k - 150k,above 700,0.3333333333333333,0.87,0.1891891891891892,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.8596849959234169,0.14031500407658312,0.0
2004,15745543,0.0,2,0,7,0,0,Hughes,687,france,male,39,26848.25,20k-50k,33-44,0,no saving,650-700,0.3333333333333333,0.674,0.2837837837837838,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.8394425002594419,0.16055749974055816,0.0
2005,15727384,146547.78,1,1,10,1,1,Chukwuemeka,705,germany,female,43,10072.55,1k-20k,33-44,1,100k - 150k,above 700,0.0,0.7099999999999999,0.3378378378378379,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.3705783538734635,0.6294216461265365,0.0
2006,15666916,99610.92,2,0,6,0,0,Lira,639,france,male,43,187296.78,150k - 200k,33-44,1,50k-100k,below 650,0.3333333333333333,0.578,0.3378378378378379,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.8535951329303594,0.14640486706964065,0.0
2007,15732917,117837.43,1,0,5,0,1,Li,729,germany,male,46,104016.61,100k - 150k,45-60,1,100k - 150k,above 700,0.0,0.7579999999999999,0.37837837837837845,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.07455647962446776,0.9254435203755322,1.0
